candidate_id,age,gender,height_cm,weight_kg,matric_percentage,inter_percentage,cgpa,physical_fitness_score,medical_status,marital_status,city,computer_skills,leadership_score,communication_score,branch_preference,eligibility_status
PN-15485,22,Female,150.9,68.6,69.94,70.62,0.0,71,Fit,Single,Lahore,Intermediate,66,72,Combat,Eligible
PN-11621,25,Female,157.7,57.6,59.5,66.49,2.84,77,Fit,Single,Karachi,Intermediate,79,61,Naval Aviation,Eligible
PN-13353,21,Male,182.5,78.5,65.81,45.59,0.0,63,Fit,Single,Faisalabad,Advanced,51,49,IT & Cyber,Not Eligible
PN-11483,16,Female,162.7,52.2,65.99,69.24,2.7,44,Fit,Single,Peshawar,Intermediate,63,62,Combat,Not Eligible
PN-12147,19,Male,175.6,75.1,43.54,46.95,1.82,49,Fit,Single,Lahore,Intermediate,70,78,IT & Cyber,Not Eligible
PN-11802,33,Female,158.3,53.7,55.66,39.61,1.73,59,Fit,Single,Multan,Advanced,73,66,Combat,Not Eligible
PN-12096,30,Male,173.6,76.8,62.91,82.02,3.21,59,Unfit,Single,Karachi,Intermediate,70,81,Logistics,Not Eligible
PN-14377,25,Male,172.6,72.1,65.06,51.73,1.84,72,Fit,Single,Karachi,Beginner,46,59,Combat,Eligible
PN-11358,25,Male,166.3,63.1,66.98,46.55,2.23,84,Fit,Single,Multan,Advanced,68,54,Logistics,Not Eligible
PN-16968,17,Male,169.8,66.0,81.06,79.15,3.13,73,Fit,Single,Islamabad,Intermediate,59,56,Medical Corps,Eligible
PN-17430,18,Male,167.3,82.1,57.98,63.17,0.0,66,Fit,Single,Peshawar,Intermediate,58,53,Combat,Not Eligible
PN-14814,18,Male,186.3,55.1,71.12,75.94,2.99,57,Fit,Single,Multan,Beginner,50,38,Combat,Eligible
PN-16226,21,Female,160.1,44.7,66.74,73.51,0.0,62,Fit,Single,Karachi,Intermediate,56,58,Marine Engineering,Eligible
PN-13455,16,Male,172.0,66.1,60.49,68.52,2.87,45,Fit,Single,Islamabad,Beginner,39,37,Naval Aviation,Not Eligible
PN-13804,20,Female,155.1,42.0,51.09,54.27,1.86,73,Fit,Married,Islamabad,Beginner,68,62,Combat,Eligible
PN-13097,25,Female,163.6,65.1,76.43,74.82,0.0,80,Fit,Single,Multan,Beginner,34,51,Marine Engineering,Eligible
PN-13768,24,Male,168.6,75.2,69.21,73.52,3.23,73,Fit,Single,Karachi,Beginner,37,56,Naval Aviation,Eligible
PN-16632,17,Male,168.1,81.0,46.59,58.26,2.17,38,Fit,Married,Islamabad,Advanced,65,71,IT & Cyber,Not Eligible
PN-17308,19,Male,169.1,92.0,59.7,70.02,2.96,79,Unfit,Married,Lahore,Advanced,69,49,Combat,Not Eligible
PN-13980,17,Male,178.5,62.3,77.67,71.52,3.27,83,Fit,Married,Peshawar,Intermediate,49,60,IT & Cyber,Eligible
PN-17631,18,Male,166.9,78.0,62.73,79.96,3.72,50,Fit,Single,Karachi,Intermediate,83,73,Marine Engineering,Eligible
PN-12329,23,Male,175.0,64.3,60.64,65.87,0.0,83,Fit,Single,Multan,Beginner,65,61,Medical Corps,Eligible
PN-10030,22,Male,165.0,59.3,49.9,58.05,0.0,56,Fit,Single,Karachi,Intermediate,69,53,Marine Engineering,Not Eligible
PN-15124,17,Female,159.1,56.5,74.54,81.5,3.19,38,Fit,Single,Quetta,Beginner,69,61,Medical Corps,Not Eligible
PN-13704,31,Female,156.2,75.0,59.21,52.6,0.0,86,Unfit,Married,Lahore,Beginner,49,59,Marine Engineering,Not Eligible
PN-11093,27,Male,167.5,61.4,58.74,57.15,1.89,58,Fit,Single,Hyderabad,Intermediate,43,58,Combat,Not Eligible
PN-10125,25,Female,161.8,51.0,72.24,74.73,0.0,71,Fit,Single,Hyderabad,Intermediate,68,57,Marine Engineering,Eligible
PN-18380,16,Female,156.6,56.9,53.61,60.58,0.0,53,Fit,Married,Quetta,Beginner,69,77,Naval Aviation,Not Eligible
PN-16413,24,Male,162.9,53.6,49.07,60.0,2.66,74,Fit,Single,Lahore,Intermediate,60,58,Combat,Not Eligible
PN-14281,21,Male,183.6,55.7,53.04,51.97,0.0,69,Fit,Married,Faisalabad,Intermediate,84,79,Combat,Eligible
PN-15362,21,Male,164.4,71.5,56.98,59.65,2.78,81,Fit,Single,Quetta,Intermediate,81,73,Marine Engineering,Eligible
PN-12299,25,Male,173.1,68.9,72.65,61.08,2.36,55,Unfit,Single,Gujranwala,Advanced,68,56,Naval Aviation,Not Eligible
PN-15584,25,Male,175.0,68.7,75.79,65.09,2.49,55,Fit,Single,Karachi,Intermediate,52,42,Logistics,Eligible
PN-11554,19,Male,165.7,52.8,54.37,70.55,0.0,70,Fit,Single,Islamabad,Intermediate,58,57,Medical Corps,Eligible
PN-17406,19,Male,173.0,71.5,64.77,76.32,0.0,63,Fit,Single,Karachi,Advanced,59,63,Marine Engineering,Eligible
PN-10599,21,Male,163.9,74.3,73.15,65.85,2.41,73,Fit,Single,Karachi,Advanced,57,58,Marine Engineering,Eligible
PN-13909,26,Female,160.0,65.5,40.38,59.63,2.9,60,Fit,Single,Multan,Intermediate,62,74,Marine Engineering,Not Eligible
PN-11417,25,Male,176.9,65.2,56.55,65.21,3.0,50,Fit,Single,Rawalpindi,Beginner,66,62,Marine Engineering,Eligible
PN-14241,23,Male,173.3,68.0,46.71,48.67,0.0,92,Fit,Single,Faisalabad,Intermediate,47,58,Marine Engineering,Not Eligible
PN-14528,16,Male,166.3,67.3,49.21,41.09,0.0,57,Fit,Single,Rawalpindi,Intermediate,43,53,Combat,Not Eligible
PN-15082,25,Male,178.8,90.2,63.15,78.01,0.0,62,Fit,Single,Karachi,Advanced,53,60,Marine Engineering,Eligible
PN-14717,20,Male,169.7,73.4,42.68,44.53,1.76,83,Fit,Married,Lahore,Advanced,59,66,IT & Cyber,Not Eligible
PN-12198,23,Male,172.2,62.6,34.28,47.94,1.5,83,Fit,Married,Rawalpindi,Intermediate,56,46,IT & Cyber,Not Eligible
PN-18185,23,Female,153.5,59.7,80.5,83.7,3.01,74,Fit,Single,Multan,Advanced,45,58,Combat,Eligible
PN-14939,17,Male,163.5,62.5,82.19,93.78,0.0,64,Fit,Single,Karachi,Intermediate,49,75,IT & Cyber,Eligible
PN-10726,22,Male,175.0,86.6,57.99,61.65,2.22,60,Fit,Married,Hyderabad,Intermediate,47,55,Marine Engineering,Eligible
PN-14924,21,Male,158.8,83.7,83.75,72.45,0.0,83,Fit,Single,Karachi,Beginner,41,47,Logistics,Eligible
PN-15823,25,Male,179.4,68.5,57.4,63.44,2.99,30,Unfit,Single,Lahore,Advanced,79,80,Marine Engineering,Not Eligible
PN-10809,24,Male,165.6,81.2,58.99,67.13,0.0,62,Fit,Married,Peshawar,Intermediate,47,64,Combat,Not Eligible
PN-16005,22,Male,173.7,70.3,33.0,38.03,1.5,54,Fit,Single,Lahore,Advanced,98,79,Marine Engineering,Not Eligible
PN-10959,31,Male,172.2,78.7,53.81,67.1,2.42,44,Unfit,Single,Peshawar,Beginner,73,65,IT & Cyber,Not Eligible
PN-16163,18,Male,177.9,91.5,57.69,60.64,2.26,90,Fit,Single,Rawalpindi,Intermediate,62,59,IT & Cyber,Eligible
PN-13890,24,Male,184.7,62.2,67.54,64.58,0.0,48,Fit,Single,Peshawar,Beginner,39,55,Marine Engineering,Not Eligible
PN-10811,20,Male,180.4,84.9,76.84,72.03,3.07,62,Unfit,Single,Peshawar,Intermediate,58,71,Naval Aviation,Not Eligible
PN-10835,16,Male,156.2,63.3,65.21,67.88,0.0,57,Fit,Single,Quetta,Beginner,50,61,IT & Cyber,Not Eligible
PN-14523,25,Female,163.1,62.6,69.8,61.51,0.0,97,Fit,Single,Islamabad,Intermediate,39,48,Naval Aviation,Eligible
PN-12424,20,Male,174.4,83.9,53.03,62.35,0.0,46,Fit,Married,Karachi,Advanced,60,59,Marine Engineering,Not Eligible
PN-14634,17,Male,178.0,85.7,75.32,63.64,2.13,35,Fit,Single,Rawalpindi,Intermediate,66,70,IT & Cyber,Not Eligible
PN-15813,21,Female,161.9,49.2,78.34,71.97,2.72,64,Fit,Single,Karachi,Intermediate,78,63,Medical Corps,Eligible
PN-11236,22,Female,159.4,64.9,57.92,71.17,0.0,44,Fit,Single,Rawalpindi,Advanced,48,54,Naval Aviation,Not Eligible
PN-11226,21,Male,177.9,82.9,67.33,61.69,0.0,72,Unfit,Single,Islamabad,Advanced,64,65,Combat,Not Eligible
PN-15731,31,Male,173.6,74.7,59.57,54.54,2.05,71,Unfit,Single,Islamabad,Beginner,35,31,Combat,Not Eligible
PN-15763,20,Male,165.4,79.4,71.34,59.95,0.0,39,Unfit,Single,Karachi,Intermediate,64,76,Logistics,Not Eligible
PN-14335,16,Female,163.6,64.1,47.27,33.0,0.0,57,Unfit,Single,Karachi,Intermediate,57,51,Medical Corps,Not Eligible
PN-17811,21,Male,176.9,70.4,65.7,56.41,2.49,80,Fit,Single,Lahore,Beginner,41,39,Combat,Eligible
PN-13296,33,Male,161.5,50.0,64.13,69.95,2.57,56,Fit,Single,Karachi,Beginner,75,62,Marine Engineering,Not Eligible
PN-15365,22,Male,175.8,69.3,51.78,62.67,0.0,45,Fit,Single,Lahore,Advanced,51,64,Combat,Not Eligible
PN-13470,22,Female,158.2,57.4,59.78,83.39,3.12,71,Fit,Single,Multan,Advanced,19,39,IT & Cyber,Eligible
PN-13195,22,Male,176.3,50.0,68.35,74.39,0.0,89,Fit,Single,Quetta,Intermediate,76,52,Combat,Eligible
PN-13883,16,Male,171.2,79.0,43.57,33.0,1.5,43,Fit,Single,Peshawar,Advanced,67,48,Combat,Not Eligible
PN-17266,18,Male,172.9,66.4,70.11,58.13,1.96,73,Fit,Single,Lahore,Intermediate,97,56,Marine Engineering,Eligible
PN-11658,22,Female,153.9,47.3,79.02,61.48,0.0,72,Fit,Single,Karachi,Beginner,65,66,Logistics,Eligible
PN-17467,19,Male,173.3,69.0,67.95,63.16,2.51,49,Fit,Single,Multan,Advanced,54,28,Logistics,Not Eligible
PN-17449,16,Male,172.1,53.7,82.65,65.22,1.86,73,Fit,Single,Multan,Advanced,74,72,Naval Aviation,Eligible
PN-10453,21,Male,170.6,77.9,45.72,47.34,1.73,80,Unfit,Married,Lahore,Beginner,41,51,IT & Cyber,Not Eligible
PN-18406,20,Male,158.2,61.7,53.98,55.21,2.14,76,Fit,Single,Karachi,Intermediate,73,74,IT & Cyber,Eligible
PN-15115,16,Male,177.5,80.6,69.34,57.38,2.3,61,Unfit,Single,Gujranwala,Intermediate,74,66,Logistics,Not Eligible
PN-13618,20,Female,151.1,48.7,56.44,62.07,0.0,44,Fit,Single,Lahore,Advanced,65,59,Combat,Not Eligible
PN-12620,24,Female,162.2,57.8,64.37,65.94,0.0,73,Fit,Single,Karachi,Intermediate,69,62,Marine Engineering,Eligible
PN-10423,32,Female,155.0,65.6,53.14,57.74,0.0,58,Fit,Single,Lahore,Beginner,62,46,Naval Aviation,Not Eligible
PN-11221,17,Female,157.0,71.5,73.28,64.96,2.28,72,Fit,Single,Faisalabad,Intermediate,59,59,IT & Cyber,Eligible
PN-14415,17,Female,156.0,53.7,65.04,53.51,2.05,42,Fit,Single,Lahore,Intermediate,42,52,IT & Cyber,Not Eligible
PN-17547,21,Male,169.3,63.4,64.18,60.82,2.51,43,Unfit,Single,Karachi,Advanced,71,69,IT & Cyber,Not Eligible
PN-18175,18,Female,154.2,58.6,83.0,84.21,3.32,73,Fit,Single,Lahore,Intermediate,42,41,Medical Corps,Eligible
PN-13834,22,Male,174.1,63.3,77.02,75.03,2.99,73,Fit,Single,Karachi,Beginner,56,42,Naval Aviation,Eligible
PN-10103,19,Female,155.8,50.6,77.76,68.19,2.63,57,Fit,Single,Faisalabad,Beginner,26,36,Naval Aviation,Eligible
PN-12419,21,Male,168.9,63.2,81.64,83.88,3.09,79,Fit,Single,Faisalabad,Beginner,69,65,Logistics,Eligible
PN-15380,21,Female,153.4,60.4,59.96,55.75,0.0,81,Fit,Single,Karachi,Advanced,46,52,Naval Aviation,Eligible
PN-16434,25,Female,157.3,48.7,100.0,96.52,0.0,38,Fit,Single,Hyderabad,Intermediate,55,63,Combat,Not Eligible
PN-18356,18,Female,154.2,45.1,47.04,40.36,0.0,52,Unfit,Married,Karachi,Beginner,68,73,Naval Aviation,Not Eligible
PN-11581,25,Female,161.8,58.8,72.26,53.65,0.0,27,Fit,Single,Karachi,Beginner,57,59,Naval Aviation,Not Eligible
PN-15557,18,Female,159.8,54.0,63.16,70.64,0.0,66,Fit,Single,Islamabad,Beginner,29,26,Combat,Not Eligible
PN-12207,21,Male,173.4,75.5,54.35,53.16,2.12,60,Fit,Single,Lahore,Intermediate,92,76,Logistics,Eligible
PN-10171,22,Male,170.8,61.4,75.74,88.75,3.57,87,Unfit,Single,Islamabad,Intermediate,53,62,Naval Aviation,Not Eligible
PN-17163,20,Male,174.6,50.0,73.1,69.19,2.66,50,Unfit,Single,Karachi,Beginner,59,45,Marine Engineering,Not Eligible
PN-10136,20,Female,165.8,60.8,33.0,50.95,0.0,86,Unfit,Single,Lahore,Beginner,60,42,Logistics,Not Eligible
PN-14723,19,Female,162.4,49.4,73.61,74.52,2.87,88,Fit,Married,Faisalabad,Intermediate,48,58,Logistics,Eligible
PN-17542,18,Male,175.2,61.9,82.57,85.15,0.0,61,Fit,Single,Quetta,Advanced,72,66,Combat,Eligible
PN-11311,24,Male,172.8,77.7,81.91,65.62,2.6,62,Unfit,Single,Rawalpindi,Advanced,84,71,Logistics,Not Eligible
PN-17882,33,Male,173.4,61.0,51.83,63.92,0.0,71,Unfit,Married,Faisalabad,Beginner,54,48,IT & Cyber,Not Eligible
PN-12285,18,Male,174.3,70.1,68.17,62.77,2.85,52,Fit,Married,Islamabad,Intermediate,84,95,Combat,Eligible
PN-17743,32,Male,173.7,89.0,78.89,72.26,2.84,40,Fit,Single,Islamabad,Intermediate,56,78,Logistics,Not Eligible
PN-13028,18,Male,170.3,72.0,58.3,64.33,0.0,71,Unfit,Single,Islamabad,Beginner,40,53,Logistics,Not Eligible
PN-12961,23,Male,169.8,74.7,58.52,60.64,2.32,61,Fit,Single,Multan,Advanced,48,46,Marine Engineering,Eligible
PN-15015,18,Female,157.1,71.3,54.97,50.68,1.8,34,Unfit,Single,Faisalabad,Intermediate,71,50,Marine Engineering,Not Eligible
PN-11936,23,Male,179.9,57.1,54.82,53.15,0.0,70,Fit,Single,Rawalpindi,Intermediate,69,90,Marine Engineering,Eligible
PN-12906,17,Male,178.4,66.6,64.42,86.82,3.06,83,Fit,Single,Karachi,Intermediate,39,53,Combat,Eligible
PN-13255,25,Female,158.8,47.0,75.65,60.42,2.31,56,Fit,Married,Lahore,Intermediate,56,56,IT & Cyber,Eligible
PN-17809,18,Male,178.1,71.9,75.69,74.54,0.0,75,Unfit,Single,Karachi,Intermediate,90,77,Combat,Not Eligible
PN-10808,20,Male,173.8,66.0,51.73,40.05,1.8,67,Unfit,Single,Karachi,Intermediate,60,34,IT & Cyber,Not Eligible
PN-12046,25,Male,188.0,76.6,57.16,66.81,2.7,62,Fit,Single,Lahore,Advanced,42,47,IT & Cyber,Eligible
PN-15016,23,Male,164.4,70.4,78.43,78.97,3.09,76,Fit,Single,Islamabad,Intermediate,56,43,Naval Aviation,Eligible
PN-10463,20,Male,165.3,73.0,63.24,51.41,2.2,63,Unfit,Single,Rawalpindi,Beginner,79,71,Combat,Not Eligible
PN-11957,18,Male,166.5,83.4,78.53,81.95,2.76,66,Unfit,Married,Hyderabad,Intermediate,47,61,IT & Cyber,Not Eligible
PN-12446,25,Male,169.6,90.0,74.14,75.17,3.19,55,Fit,Married,Quetta,Beginner,60,70,Marine Engineering,Eligible
PN-17476,25,Female,155.3,57.6,68.68,60.64,0.0,63,Fit,Single,Lahore,Advanced,72,65,Logistics,Eligible
PN-10800,16,Male,162.3,69.0,78.5,69.37,2.78,55,Fit,Single,Multan,Intermediate,67,66,Marine Engineering,Eligible
PN-12403,22,Male,165.1,92.5,91.45,76.46,0.0,67,Unfit,Single,Faisalabad,Intermediate,56,64,Marine Engineering,Not Eligible
PN-17851,16,Male,165.7,70.3,71.58,83.94,3.52,76,Fit,Single,Quetta,Intermediate,63,85,Medical Corps,Eligible
PN-11074,22,Male,180.0,68.5,70.32,51.13,1.94,56,Unfit,Single,Multan,Intermediate,69,69,Logistics,Not Eligible
PN-16716,21,Male,176.9,63.0,52.29,47.49,0.0,51,Fit,Single,Quetta,Advanced,42,62,Combat,Not Eligible
PN-10145,32,Male,173.5,81.9,59.21,74.3,0.0,36,Fit,Single,Hyderabad,Beginner,67,73,Combat,Not Eligible
PN-15909,20,Male,165.9,68.7,59.38,54.42,2.23,69,Fit,Single,Multan,Intermediate,67,61,IT & Cyber,Eligible
PN-11341,16,Male,172.7,77.0,61.56,56.14,0.0,52,Fit,Single,Islamabad,Advanced,59,70,Combat,Not Eligible
PN-17717,18,Female,155.6,60.5,73.75,60.55,0.0,59,Fit,Single,Lahore,Advanced,56,66,Marine Engineering,Eligible
PN-14964,24,Male,174.9,69.4,54.1,63.2,2.58,41,Fit,Married,Peshawar,Intermediate,66,66,Combat,Not Eligible
PN-12092,20,Male,178.4,65.7,65.43,82.6,2.49,64,Unfit,Married,Lahore,Beginner,50,57,Marine Engineering,Not Eligible
PN-15757,16,Male,174.8,70.3,59.06,54.8,0.0,64,Fit,Single,Hyderabad,Beginner,78,66,Combat,Eligible
PN-14852,17,Female,156.4,65.4,69.39,61.06,2.29,56,Fit,Single,Lahore,Beginner,62,66,Logistics,Eligible
PN-13540,29,Female,160.4,71.5,70.57,88.37,0.0,66,Unfit,Single,Quetta,Beginner,58,55,Logistics,Not Eligible
PN-14897,16,Female,164.8,48.2,46.15,50.45,1.89,41,Unfit,Married,Lahore,Beginner,59,61,Combat,Not Eligible
PN-15213,18,Male,168.9,74.0,63.27,74.47,2.7,67,Unfit,Single,Karachi,Beginner,66,55,Naval Aviation,Not Eligible
PN-14330,23,Male,184.9,63.2,74.64,69.43,3.23,57,Fit,Single,Lahore,Intermediate,78,72,IT & Cyber,Eligible
PN-17371,16,Male,171.8,69.6,52.94,61.88,2.34,73,Fit,Married,Karachi,Advanced,35,26,Marine Engineering,Eligible
PN-14929,24,Female,161.0,53.3,52.42,68.37,2.94,69,Fit,Single,Islamabad,Intermediate,47,41,IT & Cyber,Eligible
PN-11004,26,Female,153.9,46.6,37.15,58.64,1.94,73,Fit,Single,Islamabad,Advanced,55,57,Logistics,Not Eligible
PN-18034,22,Female,152.5,58.0,59.27,48.56,0.0,53,Fit,Single,Peshawar,Intermediate,61,68,Logistics,Not Eligible
PN-15230,18,Female,159.2,53.4,74.87,57.3,0.0,62,Fit,Married,Islamabad,Advanced,51,65,Combat,Eligible
PN-16376,22,Female,152.6,70.6,88.83,68.56,0.0,66,Fit,Single,Hyderabad,Advanced,52,56,IT & Cyber,Eligible
PN-10556,24,Male,171.6,83.9,74.68,53.13,0.0,67,Fit,Single,Karachi,Advanced,24,43,Marine Engineering,Not Eligible
PN-14418,21,Male,180.7,82.8,67.62,57.81,2.6,69,Unfit,Single,Multan,Beginner,47,46,IT & Cyber,Not Eligible
PN-17380,19,Male,168.6,77.0,61.26,49.73,0.0,42,Unfit,Single,Karachi,Intermediate,44,41,Combat,Not Eligible
PN-11486,19,Male,185.4,69.3,67.59,62.11,2.38,81,Fit,Single,Rawalpindi,Advanced,61,72,Marine Engineering,Eligible
PN-16272,20,Male,174.3,63.7,80.77,75.04,3.37,71,Fit,Single,Rawalpindi,Beginner,37,55,Logistics,Eligible
PN-11273,17,Female,163.2,56.5,71.34,44.72,1.74,47,Fit,Single,Lahore,Advanced,66,66,Combat,Not Eligible
PN-14270,19,Male,172.5,61.8,62.84,86.61,0.0,93,Fit,Single,Lahore,Intermediate,53,56,Combat,Eligible
PN-11412,23,Female,152.2,52.9,66.5,76.21,2.7,61,Unfit,Single,Islamabad,Advanced,27,30,Combat,Not Eligible
PN-17727,20,Male,175.3,82.6,70.23,58.24,0.0,96,Fit,Single,Hyderabad,Intermediate,51,64,Combat,Eligible
PN-18010,22,Male,173.9,75.5,50.04,58.07,1.97,87,Unfit,Single,Karachi,Intermediate,62,63,IT & Cyber,Not Eligible
PN-11472,19,Male,167.8,62.9,63.24,56.76,0.0,77,Fit,Single,Rawalpindi,Advanced,41,43,Combat,Not Eligible
PN-16127,16,Male,176.9,62.6,72.55,72.92,3.24,33,Fit,Single,Peshawar,Advanced,83,66,Marine Engineering,Not Eligible
PN-16861,24,Male,174.3,88.5,65.02,59.86,0.0,73,Unfit,Single,Quetta,Beginner,69,65,Combat,Not Eligible
PN-13077,30,Male,167.0,58.5,72.39,61.79,2.49,31,Unfit,Single,Multan,Advanced,63,46,Medical Corps,Not Eligible
PN-15195,25,Male,178.0,62.0,66.94,73.32,0.0,70,Fit,Single,Peshawar,Intermediate,50,54,Combat,Eligible
PN-15058,25,Male,166.4,62.4,77.33,67.37,0.0,48,Fit,Single,Hyderabad,Intermediate,68,73,IT & Cyber,Not Eligible
PN-15771,23,Female,152.1,72.1,69.29,58.18,0.0,71,Fit,Single,Peshawar,Intermediate,44,52,Naval Aviation,Not Eligible
PN-14253,20,Male,173.8,66.9,75.62,55.3,1.57,72,Unfit,Married,Quetta,Advanced,96,85,Combat,Not Eligible
PN-13593,21,Male,184.0,64.7,56.61,56.38,0.0,64,Fit,Single,Faisalabad,Intermediate,50,62,Marine Engineering,Not Eligible
PN-10982,16,Male,170.9,69.0,69.64,81.43,3.08,47,Fit,Single,Faisalabad,Beginner,53,62,Combat,Not Eligible
PN-17435,20,Female,158.0,42.0,64.62,82.71,0.0,60,Fit,Single,Peshawar,Intermediate,65,61,Logistics,Eligible
PN-13321,20,Female,160.3,54.2,61.5,66.78,2.52,61,Fit,Married,Lahore,Beginner,67,61,Marine Engineering,Eligible
PN-12723,20,Male,172.3,81.6,49.23,67.23,0.0,68,Fit,Single,Karachi,Beginner,68,69,Combat,Not Eligible
PN-17731,21,Female,155.4,57.8,59.89,50.3,1.9,71,Fit,Married,Hyderabad,Advanced,57,78,Medical Corps,Eligible
PN-11269,20,Female,155.2,73.1,73.03,65.36,0.0,70,Fit,Single,Islamabad,Intermediate,80,75,Marine Engineering,Eligible
PN-12463,19,Female,159.0,51.6,44.19,63.91,0.0,57,Fit,Married,Peshawar,Advanced,36,48,Logistics,Not Eligible
PN-16977,17,Male,175.5,62.0,71.32,49.72,0.0,71,Fit,Single,Islamabad,Intermediate,65,53,Logistics,Not Eligible
PN-10269,34,Male,164.8,81.6,58.17,79.2,3.25,73,Fit,Single,Faisalabad,Advanced,52,66,Logistics,Not Eligible
PN-10655,21,Female,160.8,63.4,63.6,68.24,2.43,62,Fit,Single,Lahore,Intermediate,88,90,Naval Aviation,Eligible
PN-14197,21,Male,171.4,63.7,61.91,57.65,0.0,69,Fit,Single,Faisalabad,Intermediate,70,61,IT & Cyber,Eligible
PN-13817,23,Male,159.4,71.1,75.58,78.13,0.0,98,Unfit,Single,Lahore,Intermediate,84,90,Combat,Not Eligible
PN-16064,25,Male,172.4,75.0,77.86,99.65,0.0,70,Fit,Single,Karachi,Intermediate,65,43,Medical Corps,Eligible
PN-17276,20,Male,170.8,85.6,54.44,40.55,1.61,86,Fit,Married,Peshawar,Beginner,42,41,Marine Engineering,Not Eligible
PN-12822,23,Female,160.0,54.9,73.34,83.77,2.95,100,Unfit,Single,Islamabad,Beginner,40,58,Combat,Not Eligible
PN-16425,20,Male,167.3,80.2,64.18,66.92,0.0,54,Fit,Single,Lahore,Intermediate,66,55,IT & Cyber,Not Eligible
PN-10590,19,Male,165.7,68.4,60.94,81.04,0.0,78,Fit,Single,Multan,Advanced,56,56,Combat,Eligible
PN-10496,22,Male,178.7,73.1,69.12,71.94,0.0,87,Fit,Single,Islamabad,Intermediate,65,72,Combat,Eligible
PN-16496,24,Female,162.6,56.1,52.12,54.31,2.32,74,Fit,Single,Islamabad,Beginner,66,71,Medical Corps,Eligible
PN-14744,17,Male,176.7,81.0,64.13,63.56,2.79,51,Fit,Single,Faisalabad,Beginner,90,73,IT & Cyber,Eligible
PN-14804,22,Female,158.2,57.2,53.82,52.51,2.33,57,Unfit,Single,Karachi,Beginner,69,66,IT & Cyber,Not Eligible
PN-16065,34,Male,170.0,80.0,71.1,76.68,2.9,71,Unfit,Single,Lahore,Advanced,80,78,IT & Cyber,Not Eligible
PN-17797,17,Male,177.9,80.5,74.82,71.0,0.0,52,Fit,Single,Multan,Intermediate,47,57,Medical Corps,Not Eligible
PN-15639,23,Female,155.3,71.7,69.83,54.86,0.0,60,Fit,Married,Quetta,Advanced,40,61,Naval Aviation,Not Eligible
PN-15319,20,Male,176.1,62.2,73.08,64.82,2.89,55,Fit,Single,Quetta,Intermediate,59,47,Marine Engineering,Eligible
PN-11809,22,Female,163.1,51.6,70.04,61.67,2.41,68,Unfit,Single,Faisalabad,Beginner,50,55,Logistics,Not Eligible
PN-14293,21,Male,168.9,66.1,70.61,65.69,2.43,63,Fit,Single,Multan,Advanced,71,67,IT & Cyber,Eligible
PN-17539,20,Female,163.8,58.4,70.6,65.21,0.0,85,Fit,Single,Hyderabad,Advanced,83,88,Marine Engineering,Eligible
PN-17176,23,Female,161.6,53.6,71.67,75.07,3.43,72,Fit,Single,Lahore,Intermediate,40,59,Logistics,Eligible
PN-12029,25,Male,162.0,52.2,79.87,83.4,3.16,69,Fit,Single,Islamabad,Intermediate,19,35,Logistics,Eligible
PN-18407,17,Female,156.2,47.0,93.38,94.21,3.52,61,Fit,Single,Karachi,Intermediate,59,66,Combat,Eligible
PN-10678,17,Male,171.2,61.3,61.38,77.35,0.0,70,Fit,Married,Lahore,Beginner,49,59,Combat,Eligible
PN-16700,27,Male,175.3,84.5,41.76,70.36,3.24,80,Fit,Married,Karachi,Beginner,52,65,Naval Aviation,Not Eligible
PN-15901,19,Female,163.9,52.3,33.0,33.0,0.0,50,Fit,Single,Multan,Intermediate,50,63,IT & Cyber,Not Eligible
PN-15481,24,Male,173.2,71.5,74.67,72.29,3.0,65,Unfit,Single,Quetta,Advanced,71,56,Logistics,Not Eligible
PN-17007,16,Male,169.3,50.0,64.47,64.08,2.24,55,Fit,Single,Faisalabad,Intermediate,79,84,Marine Engineering,Eligible
PN-15118,23,Female,156.5,57.4,54.7,51.59,2.36,52,Fit,Married,Peshawar,Beginner,52,69,Naval Aviation,Eligible
PN-13465,21,Male,169.0,86.7,88.12,69.56,3.31,79,Fit,Single,Faisalabad,Advanced,42,50,Logistics,Eligible
PN-17597,24,Male,162.4,71.6,71.29,54.23,0.0,73,Fit,Single,Rawalpindi,Advanced,76,66,Naval Aviation,Eligible
PN-12433,21,Female,152.3,62.5,64.65,59.77,2.5,100,Fit,Married,Multan,Intermediate,77,70,Medical Corps,Eligible
PN-14563,25,Female,151.4,58.6,57.57,55.84,0.0,75,Fit,Married,Lahore,Beginner,60,49,Naval Aviation,Eligible
PN-15005,21,Female,159.6,47.6,88.68,80.24,2.57,46,Fit,Single,Quetta,Beginner,62,56,Combat,Not Eligible
PN-10552,18,Male,180.3,74.6,50.01,54.04,2.14,62,Unfit,Single,Peshawar,Intermediate,70,85,Naval Aviation,Not Eligible
PN-15012,16,Female,166.6,60.8,47.0,62.65,2.45,57,Fit,Single,Karachi,Intermediate,74,72,Naval Aviation,Not Eligible
PN-18381,16,Male,176.2,80.1,48.79,37.44,1.8,53,Fit,Single,Karachi,Intermediate,51,61,Logistics,Not Eligible
PN-18189,25,Female,158.6,52.3,56.73,67.6,3.28,69,Fit,Single,Multan,Beginner,26,34,IT & Cyber,Eligible
PN-11612,16,Male,170.5,65.3,64.92,56.44,0.0,76,Fit,Single,Lahore,Intermediate,61,74,IT & Cyber,Eligible
